_replace_verse

												----------------------------------------

Reference not found. Skipping...(4, 15, range(4, 6))-Guajajara
Reference not found. Skipping...(4, 1, range(17, 19))-Guarani
Reference not found. Skipping...(4, 1, range(17, 19))-NVI
Reference not found. Skipping...(2, 2, range(15, 17))-Guajajara
Reference not found. Skipping...(2, 2, range(15, 17))-Guarani
Reference not found. Skipping...(2, 2, range(15, 17))-NVI
Reference not found. Skipping...(3, 11, range(29, 31))-Guajajara
Reference not found. Skipping...(3, 11, range(29, 31))-Guarani
Reference not found. Skipping...(3, 11, range(29, 31))-NVI
Reference not found. Skipping...(10, 7, range(10, 12))-Guajajara
Reference not found. Skipping...(10, 7, range(10, 12))-Guarani
Reference not found. Skipping...(10, 7, range(10, 12))-NVI
Reference not found. Skipping...(4, 1, range(36, 38))-Guajajara
Reference not found. Skipping...(4, 1, range(36, 38))-Guarani
Reference not found. Skipping...(4, 1, range(36, 38))-NVI
Reference not found. Skipping...(4, 1, range(34, 36))-Guajajara
Reference not found. Skipping...(4, 1, range(34, 36))-Guarani
Reference not found. Skipping...(4, 1, range(34, 36))-NVI
Reference not found. Skipping...(6, 21, range(28, 30))-Guajajara
Reference not found. Skipping...(6, 21, range(28, 30))-Guarani
Reference not found. Skipping...(6, 21, range(28, 30))-NVI
Reference not found. Skipping...(24, 7, range(27, 29))-Guajajara
Reference not found. Skipping...(24, 7, range(27, 29))-Guarani
Reference not found. Skipping...(24, 7, range(27, 29))-NVI
Reference not found. Skipping...(4, 1, range(38, 40))-Guajajara
Reference not found. Skipping...(4, 1, range(38, 40))-Guarani
Reference not found. Skipping...(4, 1, range(38, 40))-NVI
Reference not found. Skipping...(13, 27, range(2, 16))-Guajajara
Reference not found. Skipping...(13, 27, range(2, 16))-Guarani
Reference not found. Skipping...(13, 27, range(2, 16))-NVI
Reference not found. Skipping...(16, 10, range(14, 28))-Guajajara
Reference not found. Skipping...(16, 10, range(14, 28))-Guarani
Reference not found. Skipping...(16, 10, range(14, 28))-NVI
Reference not found. Skipping...(60, 3, range(19, 21))-Guajajara
Reference not found. Skipping...(60, 3, range(19, 21))-Guarani
Reference not found. Skipping...(60, 3, range(19, 21))-NVI
Reference not found. Skipping...(59, 1, range(23, 25))-Guajajara
Reference not found. Skipping...(59, 1, range(23, 25))-Guarani
Reference not found. Skipping...(59, 1, range(23, 25))-NVI
Reference not found. Skipping...(13, 9, range(4, 7))-Guajajara
Reference not found. Skipping...(13, 9, range(4, 7))-Guarani
Reference not found. Skipping...(13, 9, range(4, 7))-NVI
Reference not found. Skipping...(10, 24, range(11, 13))-Guajajara
Reference not found. Skipping...(10, 24, range(11, 13))-Guarani
Reference not found. Skipping...(10, 24, range(11, 13))-NVI
Reference not found. Skipping...(44, 19, range(40, 42))-Guajajara
Reference not found. Skipping...(44, 19, range(40, 42))-Guarani
Reference not found. Skipping...(44, 19, range(40, 42))-NVI
Reference not found. Skipping...(4, 31, range(36, 41))-Guajajara
Reference not found. Skipping...(4, 31, range(36, 41))-Guarani
Reference not found. Skipping...(4, 31, range(36, 41))-NVI
Reference not found. Skipping...(24, 24, range(1, 3))-Guajajara
Reference not found. Skipping...(24, 24, range(1, 3))-Guarani
Reference not found. Skipping...(24, 24, range(1, 3))-NVI
Reference not found. Skipping...(26, 42, range(9, 11))-Guajajara
Reference not found. Skipping...(26, 42, range(9, 11))-Guarani
Reference not found. Skipping...(26, 42, range(9, 11))-NVI
Reference not found. Skipping...(15, 2, range(64, 68))-Guajajara
Reference not found. Skipping...(15, 2, range(64, 68))-Guarani
Reference not found. Skipping...(15, 2, range(64, 68))-NVI
Reference not found. Skipping...(22, 5, range(10, 12))-Guajajara
Reference not found. Skipping...(22, 5, range(10, 12))-Guarani
Reference not found. Skipping...(22, 5, range(10, 12))-NVI
Reference not found. Skipping...(4, 2, range(3, 5))-Guajajara
Reference not found. Skipping...(4, 2, range(3, 5))-Guarani
Reference not found. Skipping...(4, 2, range(3, 5))-NVI
Reference not found. Skipping...(54, 2, range(5, 7))-Guajajara
Reference not found. Skipping...(54, 2, range(5, 7))-Guarani
Reference not found. Skipping...(54, 2, range(5, 7))-NVI
Reference not found. Skipping...(45, 1, range(3, 5))-Guajajara
Reference not found. Skipping...(45, 1, range(3, 5))-Guarani
Reference not found. Skipping...(45, 1, range(3, 5))-NVI
Reference not found. Skipping...(66, 18, range(17, 19))-Guajajara
Reference not found. Skipping...(66, 18, range(17, 19))-Guarani
Reference not found. Skipping...(66, 18, range(17, 19))-NVI
Reference not found. Skipping...(1, 20, range(17, 19))-Guajajara
Reference not found. Skipping...(1, 20, range(17, 19))-Guarani
Reference not found. Skipping...(1, 20, range(17, 19))-NVI
Reference not found. Skipping...(4, 7, range(12, 84))-Guajajara
Reference not found. Skipping...(4, 7, range(12, 84))-Guarani
Reference not found. Skipping...(4, 7, range(12, 84))-NVI
Reference not found. Skipping...(43, 6, range(1, 7))-Guajajara
Reference not found. Skipping...(43, 6, range(1, 7))-Guarani
Reference not found. Skipping...(43, 6, range(1, 7))-NVI
Reference not found. Skipping...(1, 36, range(10, 14))-Guajajara
Reference not found. Skipping...(1, 36, range(10, 14))-Guarani
Reference not found. Skipping...(1, 36, range(10, 14))-NVI
Reference not found. Skipping...(24, 35, range(3, 5))-Guajajara
Reference not found. Skipping...(24, 35, range(3, 5))-Guarani
Reference not found. Skipping...(24, 35, range(3, 5))-NVI
Reference not found. Skipping...(27, 10, range(20, 22))-Guajajara
Reference not found. Skipping...(27, 10, range(20, 22))-Guarani
Reference not found. Skipping...(27, 10, range(20, 22))-NVI
Reference not found. Skipping...(15, 10, range(34, 38))-Guajajara
Reference not found. Skipping...(15, 10, range(34, 38))-Guarani
Reference not found. Skipping...(15, 10, range(34, 38))-NVI
Reference not found. Skipping...(58, 11, range(17, 19))-Guajajara
Reference not found. Skipping...(58, 11, range(17, 19))-Guarani
Reference not found. Skipping...(58, 11, range(17, 19))-NVI
Reference not found. Skipping...(43, 16, range(17, 19))-Guajajara
Reference not found. Skipping...(43, 16, range(17, 19))-Guarani
Reference not found. Skipping...(43, 16, range(17, 19))-NVI
Reference not found. Skipping...(43, 11, range(49, 51))-Guajajara
Reference not found. Skipping...(43, 11, range(49, 51))-Guarani
Reference not found. Skipping...(43, 11, range(49, 51))-NVI
Reference not found. Skipping...(4, 3, range(18, 21))-Guajajara
Reference not found. Skipping...(4, 3, range(18, 21))-Guarani
Reference not found. Skipping...(4, 3, range(18, 21))-NVI
Reference not found. Skipping...(16, 3, range(25, 27))-Guajajara
Reference not found. Skipping...(16, 3, range(25, 27))-Guarani
Reference not found. Skipping...(16, 3, range(25, 27))-NVI
Reference not found. Skipping...(42, 12, range(58, 60))-Guajajara
Reference not found. Skipping...(42, 12, range(58, 60))-Guarani
Reference not found. Skipping...(42, 12, range(58, 60))-NVI
Reference not found. Skipping...(58, 11, range(39, 41))-Guajajara
Reference not found. Skipping...(58, 11, range(39, 41))-Guarani
Reference not found. Skipping...(58, 11, range(39, 41))-NVI
Reference not found. Skipping...(16, 7, range(70, 73))-Guajajara
Reference not found. Skipping...(16, 7, range(70, 73))-Guarani
Reference not found. Skipping...(16, 7, range(70, 73))-NVI
Reference not found. Skipping...(1, 44, range(30, 32))-Guajajara
Reference not found. Skipping...(1, 44, range(30, 32))-Guarani
Reference not found. Skipping...(1, 44, range(30, 32))-NVI
Reference not found. Skipping...(43, 9, range(4, 6))-Guajajara
Reference not found. Skipping...(43, 9, range(4, 6))-Guarani
Reference not found. Skipping...(43, 9, range(4, 6))-NVI
Reference not found. Skipping...(4, 35, range(16, 19))-Guajajara
Reference not found. Skipping...(4, 35, range(16, 19))-Guarani
Reference not found. Skipping...(4, 35, range(16, 19))-NVI
Reference not found. Skipping...(23, 7, range(8, 10))-Guajajara
Reference not found. Skipping...(23, 7, range(8, 10))-Guarani
Reference not found. Skipping...(23, 7, range(8, 10))-NVI
Reference not found. Skipping...(24, 5, range(13, 15))-Guajajara
Reference not found. Skipping...(24, 5, range(13, 15))-Guarani
Reference not found. Skipping...(24, 5, range(13, 15))-NVI
Reference not found. Skipping...(13, 27, range(16, 23))-Guajajara
Reference not found. Skipping...(13, 27, range(16, 23))-Guarani
Reference not found. Skipping...(13, 27, range(16, 23))-NVI
Reference not found. Skipping...(23, 33, range(22, 24))-Guajajara
Reference not found. Skipping...(23, 33, range(22, 24))-Guarani
Reference not found. Skipping...(23, 33, range(22, 24))-NVI
Reference not found. Skipping...(60, 3, range(1, 3))-Guajajara
Reference not found. Skipping...(60, 3, range(1, 3))-Guarani
Reference not found. Skipping...(60, 3, range(1, 3))-NVI
Reference not found. Skipping...(13, 9, range(10, 13))-Guajajara
Reference not found. Skipping...(13, 9, range(10, 13))-Guarani
Reference not found. Skipping...(13, 9, range(10, 13))-NVI
Reference not found. Skipping...(15, 8, range(2, 15))-Guajajara
Reference not found. Skipping...(15, 8, range(2, 15))-Guarani
Reference not found. Skipping...(15, 8, range(2, 15))-NVI
Reference not found. Skipping...(24, 23, range(1, 3))-Guajajara
Reference not found. Skipping...(24, 23, range(1, 3))-Guarani
Reference not found. Skipping...(24, 23, range(1, 3))-NVI
Reference not found. Skipping...(10, 23, range(24, 40))-Guajajara
Reference not found. Skipping...(10, 23, range(24, 40))-Guarani
Reference not found. Skipping...(10, 23, range(24, 40))-NVI
Reference not found. Skipping...(6, 21, range(1, 3))-Guajajara
Reference not found. Skipping...(6, 21, range(1, 3))-Guarani
Reference not found. Skipping...(6, 21, range(1, 3))-NVI
Reference not found. Skipping...(15, 2, range(43, 55))-Guajajara
Reference not found. Skipping...(15, 2, range(43, 55))-Guarani
Reference not found. Skipping...(15, 2, range(43, 55))-NVI
Reference not found. Skipping...(4, 16, range(6, 8))-Guajajara
Reference not found. Skipping...(4, 16, range(6, 8))-Guarani
Reference not found. Skipping...(4, 16, range(6, 8))-NVI
Reference not found. Skipping...(11, 7, range(40, 46))-Guajajara
Reference not found. Skipping...(11, 7, range(40, 46))-Guarani
Reference not found. Skipping...(11, 7, range(40, 46))-NVI
Reference not found. Skipping...(4, 2, range(5, 7))-Guajajara
Reference not found. Skipping...(4, 2, range(5, 7))-Guarani
Reference not found. Skipping...(4, 2, range(5, 7))-NVI
Reference not found. Skipping...(1, 31, range(17, 19))-Guajajara
Reference not found. Skipping...(1, 31, range(17, 19))-Guarani
Reference not found. Skipping...(1, 31, range(17, 19))-NVI
Reference not found. Skipping...(5, 28, range(56, 58))-Guajajara
Reference not found. Skipping...(5, 28, range(56, 58))-Guarani
Reference not found. Skipping...(5, 28, range(56, 58))-NVI
Reference not found. Skipping...(13, 1, range(38, 43))-Guajajara
Reference not found. Skipping...(13, 1, range(38, 43))-Guarani
Reference not found. Skipping...(13, 1, range(38, 43))-NVI
Reference not found. Skipping...(54, 5, range(11, 13))-Guajajara
Reference not found. Skipping...(54, 5, range(11, 13))-Guarani
Reference not found. Skipping...(54, 5, range(11, 13))-NVI
Reference not found. Skipping...(11, 7, range(2, 4))-Guajajara
Reference not found. Skipping...(11, 7, range(2, 4))-Guarani
Reference not found. Skipping...(11, 7, range(2, 4))-NVI
Reference not found. Skipping...(43, 10, range(34, 37))-Guajajara
Reference not found. Skipping...(43, 10, range(34, 37))-Guarani
Reference not found. Skipping...(43, 10, range(34, 37))-NVI
Reference not found. Skipping...(43, 20, range(5, 8))-Guajajara
Reference not found. Skipping...(43, 20, range(5, 8))-Guarani
Reference not found. Skipping...(43, 20, range(5, 8))-NVI
Reference not found. Skipping...(43, 6, range(30, 32))-Guajajara
Reference not found. Skipping...(43, 6, range(30, 32))-Guarani
Reference not found. Skipping...(43, 6, range(30, 32))-NVI
Reference not found. Skipping...(24, 29, range(30, 33))-Guajajara
Reference not found. Skipping...(24, 29, range(30, 33))-Guarani
Reference not found. Skipping...(24, 29, range(30, 33))-NVI
Reference not found. Skipping...(2, 24, range(16, 18))-Guajajara
Reference not found. Skipping...(2, 24, range(16, 18))-Guarani
Reference not found. Skipping...(2, 24, range(16, 18))-NVI
Reference not found. Skipping...(4, 1, range(40, 42))-Guajajara
Reference not found. Skipping...(4, 1, range(40, 42))-Guarani
Reference not found. Skipping...(4, 1, range(40, 42))-NVI
Reference not found. Skipping...(13, 8, range(1, 3))-Guajajara
Reference not found. Skipping...(13, 8, range(1, 3))-Guarani
Reference not found. Skipping...(13, 8, range(1, 3))-NVI
Reference not found. Skipping...(26, 48, range(30, 35))-Guajajara
Reference not found. Skipping...(26, 48, range(30, 35))-Guarani
Reference not found. Skipping...(26, 48, range(30, 35))-NVI
Reference not found. Skipping...(4, 29, range(30, 32))-Guajajara
Reference not found. Skipping...(4, 29, range(30, 32))-Guarani
Reference not found. Skipping...(4, 29, range(30, 32))-NVI
Reference not found. Skipping...(13, 16, range(12, 14))-Guajajara
Reference not found. Skipping...(13, 16, range(12, 14))-Guarani
Reference not found. Skipping...(13, 16, range(12, 14))-NVI
Reference not found. Skipping...(66, 12, range(17, 19))-acf
Reference not found. Skipping...(66, 12, range(17, 19))-Guajajara
Reference not found. Skipping...(66, 12, range(17, 19))-Guarani
Reference not found. Skipping...(66, 12, range(17, 19))-NTLH
Reference not found. Skipping...(66, 12, range(17, 19))-NVI
Reference not found. Skipping...(24, 29, range(24, 26))-Guajajara
Reference not found. Skipping...(24, 29, range(24, 26))-Guarani
Reference not found. Skipping...(24, 29, range(24, 26))-NVI
Reference not found. Skipping...(15, 2, range(40, 43))-Guajajara
Reference not found. Skipping...(15, 2, range(40, 43))-Guarani
Reference not found. Skipping...(15, 2, range(40, 43))-NVI
Reference not found. Skipping...(17, 9, range(16, 18))-Guajajara
Reference not found. Skipping...(17, 9, range(16, 18))-Guarani
Reference not found. Skipping...(17, 9, range(16, 18))-NVI
Reference not found. Skipping...(11, 9, range(20, 22))-Guajajara
Reference not found. Skipping...(11, 9, range(20, 22))-Guarani
Reference not found. Skipping...(11, 9, range(20, 22))-NVI
Reference not found. Skipping...(29, 3, range(20, 22))-Guajajara
Reference not found. Skipping...(29, 3, range(20, 22))-Guarani
Reference not found. Skipping...(29, 3, range(20, 22))-NVI
Reference not found. Skipping...(41, 1, range(43, 45))-Guajajara
Reference not found. Skipping...(41, 1, range(43, 45))-Guarani
Reference not found. Skipping...(41, 1, range(43, 45))-NVI
Reference not found. Skipping...(1, 41, range(45, 47))-Guajajara
Reference not found. Skipping...(1, 41, range(45, 47))-Guarani
Reference not found. Skipping...(1, 41, range(45, 47))-NVI
Reference not found. Skipping...(5, 16, range(5, 7))-Guajajara
Reference not found. Skipping...(5, 16, range(5, 7))-Guarani
Reference not found. Skipping...(5, 16, range(5, 7))-NVI
Reference not found. Skipping...(18, 3, range(1, 3))-Guajajara
Reference not found. Skipping...(18, 3, range(1, 3))-Guarani
Reference not found. Skipping...(18, 3, range(1, 3))-NVI
Reference not found. Skipping...(24, 44, range(24, 26))-Guajajara
Reference not found. Skipping...(24, 44, range(24, 26))-Guarani
Reference not found. Skipping...(24, 44, range(24, 26))-NVI
Reference not found. Skipping...(24, 25, range(19, 27))-Guajajara
Reference not found. Skipping...(24, 25, range(19, 27))-Guarani
Reference not found. Skipping...(24, 25, range(19, 27))-NVI
Reference not found. Skipping...(24, 30, range(21, 23))-Guajajara
Reference not found. Skipping...(24, 30, range(21, 23))-Guarani
Reference not found. Skipping...(24, 30, range(21, 23))-NVI
Reference not found. Skipping...(1, 24, range(29, 31))-Guajajara
Reference not found. Skipping...(1, 24, range(29, 31))-Guarani
Reference not found. Skipping...(1, 24, range(29, 31))-NVI
Reference not found. Skipping...(13, 8, range(6, 8))-Guajajara
Reference not found. Skipping...(13, 8, range(6, 8))-Guarani
Reference not found. Skipping...(13, 8, range(6, 8))-NVI
Reference not found. Skipping...(66, 21, range(19, 21))-Guajajara
Reference not found. Skipping...(66, 21, range(19, 21))-Guarani
Reference not found. Skipping...(66, 21, range(19, 21))-NVI
Reference not found. Skipping...(2, 38, range(12, 14))-Guajajara
Reference not found. Skipping...(2, 38, range(12, 14))-Guarani
Reference not found. Skipping...(2, 38, range(12, 14))-NVI
Reference not found. Skipping...(3, 13, range(40, 42))-Guajajara
Reference not found. Skipping...(3, 13, range(40, 42))-Guarani
Reference not found. Skipping...(3, 13, range(40, 42))-NVI
Reference not found. Skipping...(1, 6, range(19, 21))-Guajajara
Reference not found. Skipping...(1, 6, range(19, 21))-Guarani
Reference not found. Skipping...(1, 6, range(19, 21))-NVI
Reference not found. Skipping...(4, 34, range(14, 16))-Guajajara
Reference not found. Skipping...(4, 34, range(14, 16))-Guarani
Reference not found. Skipping...(4, 34, range(14, 16))-NVI
Reference not found. Skipping...(4, 29, range(24, 26))-Guajajara
Reference not found. Skipping...(4, 29, range(24, 26))-Guarani
Reference not found. Skipping...(4, 29, range(24, 26))-NVI
Reference not found. Skipping...(5, 24, range(2, 4))-Guajajara
Reference not found. Skipping...(5, 24, range(2, 4))-Guarani
Reference not found. Skipping...(5, 24, range(2, 4))-NVI
Reference not found. Skipping...(15, 2, range(21, 36))-Guajajara
Reference not found. Skipping...(15, 2, range(21, 36))-Guarani
Reference not found. Skipping...(15, 2, range(21, 36))-NVI
Reference not found. Skipping...(24, 37, range(6, 8))-Guajajara
Reference not found. Skipping...(24, 37, range(6, 8))-Guarani
Reference not found. Skipping...(24, 37, range(6, 8))-NVI
Reference not found. Skipping...(13, 3, range(1, 4))-Guajajara
Reference not found. Skipping...(13, 3, range(1, 4))-Guarani
Reference not found. Skipping...(13, 3, range(1, 4))-NVI
Reference not found. Skipping...(26, 48, range(1, 8))-Guajajara
Reference not found. Skipping...(26, 48, range(1, 8))-Guarani
Reference not found. Skipping...(26, 48, range(1, 8))-NVI
Reference not found. Skipping...(45, 2, range(28, 30))-Guajajara
Reference not found. Skipping...(45, 2, range(28, 30))-Guarani
Reference not found. Skipping...(45, 2, range(28, 30))-NVI
Reference not found. Skipping...(11, 11, range(15, 17))-Guajajara
Reference not found. Skipping...(11, 11, range(15, 17))-Guarani
Reference not found. Skipping...(11, 11, range(15, 17))-NVI
Reference not found. Skipping...(11, 11, range(9, 11))-Guajajara
Reference not found. Skipping...(11, 11, range(9, 11))-Guarani
Reference not found. Skipping...(11, 11, range(9, 11))-NVI
Reference not found. Skipping...(4, 1, range(30, 32))-Guajajara
Reference not found. Skipping...(4, 1, range(30, 32))-Guarani
Reference not found. Skipping...(4, 1, range(30, 32))-NVI
Reference not found. Skipping...(24, 42, range(13, 16))-Guajajara
Reference not found. Skipping...(24, 42, range(13, 16))-Guarani
Reference not found. Skipping...(24, 42, range(13, 16))-NVI
Reference not found. Skipping...(13, 2, range(13, 16))-Guajajara
Reference not found. Skipping...(13, 2, range(13, 16))-Guarani
Reference not found. Skipping...(13, 2, range(13, 16))-NVI
Reference not found. Skipping...(2, 38, range(14, 16))-Guajajara
Reference not found. Skipping...(2, 38, range(14, 16))-Guarani
Reference not found. Skipping...(2, 38, range(14, 16))-NVI
Reference not found. Skipping...(11, 12, range(26, 28))-Guajajara
Reference not found. Skipping...(11, 12, range(26, 28))-Guarani
Reference not found. Skipping...(11, 12, range(26, 28))-NVI
Reference not found. Skipping...(2, 22, range(2, 5))-Guajajara
Reference not found. Skipping...(2, 22, range(2, 5))-Guarani
Reference not found. Skipping...(2, 22, range(2, 5))-NVI
Reference not found. Skipping...(54, 5, range(23, 26))-Guajajara
Reference not found. Skipping...(54, 5, range(23, 26))-Guarani
Reference not found. Skipping...(54, 5, range(23, 26))-NVI
Reference not found. Skipping...(24, 38, range(7, 9))-Guajajara
Reference not found. Skipping...(24, 38, range(7, 9))-Guarani
Reference not found. Skipping...(24, 38, range(7, 9))-NVI
Reference not found. Skipping...(46, 5, range(12, 14))-Guajajara
Reference not found. Skipping...(46, 5, range(12, 14))-Guarani
Reference not found. Skipping...(46, 5, range(12, 14))-NVI
Reference not found. Skipping...(54, 6, range(13, 15))-Guajajara
Reference not found. Skipping...(54, 6, range(13, 15))-Guarani
Reference not found. Skipping...(54, 6, range(13, 15))-NVI
Reference not found. Skipping...(26, 48, range(21, 23))-Guajajara
Reference not found. Skipping...(26, 48, range(21, 23))-Guarani
Reference not found. Skipping...(26, 48, range(21, 23))-NVI
Reference not found. Skipping...(4, 7, range(84, 86))-Guajajara
Reference not found. Skipping...(4, 7, range(84, 86))-Guarani
Reference not found. Skipping...(4, 7, range(84, 86))-NVI
Reference not found. Skipping...(16, 11, range(26, 31))-Guajajara
Reference not found. Skipping...(16, 11, range(26, 31))-Guarani
Reference not found. Skipping...(16, 11, range(26, 31))-NVI
Reference not found. Skipping...(4, 2, range(7, 9))-Guajajara
Reference not found. Skipping...(4, 2, range(7, 9))-Guarani
Reference not found. Skipping...(4, 2, range(7, 9))-NVI
Reference not found. Skipping...(24, 28, range(12, 14))-Guajajara
Reference not found. Skipping...(24, 28, range(12, 14))-Guarani
Reference not found. Skipping...(24, 28, range(12, 14))-NVI
Reference not found. Skipping...(44, 15, range(23, 30))-Guajajara
Reference not found. Skipping...(44, 15, range(23, 30))-Guarani
Reference not found. Skipping...(44, 15, range(23, 30))-NVI
Reference not found. Skipping...(38, 2, range(6, 8))-Guajajara
Reference not found. Skipping...(38, 2, range(6, 8))-Guarani
Reference not found. Skipping...(38, 2, range(6, 8))-NVI
Reference not found. Skipping...(6, 3, range(14, 16))-Guajajara
Reference not found. Skipping...(6, 3, range(14, 16))-Guarani
Reference not found. Skipping...(6, 3, range(14, 16))-NVI
Reference not found. Skipping...(19, 105, range(5, 7))-Guajajara
Reference not found. Skipping...(19, 105, range(5, 7))-Guarani
Reference not found. Skipping...(19, 105, range(5, 7))-NVI
Reference not found. Skipping...(4, 2, range(25, 27))-Guajajara
Reference not found. Skipping...(4, 2, range(25, 27))-Guarani
Reference not found. Skipping...(4, 2, range(25, 27))-NVI
Reference not found. Skipping...(26, 23, range(14, 16))-Guajajara
Reference not found. Skipping...(26, 23, range(14, 16))-Guarani
Reference not found. Skipping...(26, 23, range(14, 16))-NVI
Reference not found. Skipping...(6, 23, range(15, 17))-Guajajara
Reference not found. Skipping...(6, 23, range(15, 17))-Guarani
Reference not found. Skipping...(6, 23, range(15, 17))-NVI
Reference not found. Skipping...(13, 1, range(43, 51))-Guajajara
Reference not found. Skipping...(13, 1, range(43, 51))-Guarani
Reference not found. Skipping...(13, 1, range(43, 51))-NVI
Reference not found. Skipping...(2, 30, range(23, 26))-Guajajara
Reference not found. Skipping...(2, 30, range(23, 26))-Guarani
Reference not found. Skipping...(2, 30, range(23, 26))-NVI
Reference not found. Skipping...(4, 33, range(15, 38))-Guajajara
Reference not found. Skipping...(4, 33, range(15, 38))-Guarani
Reference not found. Skipping...(4, 33, range(15, 38))-NVI
Reference not found. Skipping...(60, 2, range(2, 4))-Guajajara
Reference not found. Skipping...(60, 2, range(2, 4))-Guarani
Reference not found. Skipping...(60, 2, range(2, 4))-NVI
Reference not found. Skipping...(13, 25, range(9, 32))-Guajajara
Reference not found. Skipping...(13, 25, range(9, 32))-Guarani
Reference not found. Skipping...(13, 25, range(9, 32))-NVI
Reference not found. Skipping...(19, 116, range(18, 20))-Guajajara
Reference not found. Skipping...(19, 116, range(18, 20))-Guarani
Reference not found. Skipping...(19, 116, range(18, 20))-NVI
Reference not found. Skipping...(66, 7, range(5, 9))-Guajajara
Reference not found. Skipping...(66, 7, range(5, 9))-Guarani
Reference not found. Skipping...(66, 7, range(5, 9))-NVI
Reference not found. Skipping...(53, 2, range(6, 13))-Guajajara
Reference not found. Skipping...(53, 2, range(6, 13))-Guarani
Reference not found. Skipping...(53, 2, range(6, 13))-NVI
Reference not found. Skipping...(16, 7, range(43, 46))-Guajajara
Reference not found. Skipping...(16, 7, range(43, 46))-Guarani
Reference not found. Skipping...(16, 7, range(43, 46))-NVI
Reference not found. Skipping...(51, 2, range(22, 24))-Guajajara
Reference not found. Skipping...(51, 2, range(22, 24))-Guarani
Reference not found. Skipping...(51, 2, range(22, 24))-NVI
Reference not found. Skipping...(17, 9, range(7, 11))-Guajajara
Reference not found. Skipping...(17, 9, range(7, 11))-Guarani
Reference not found. Skipping...(17, 9, range(7, 11))-NVI
Reference not found. Skipping...(4, 2, range(18, 20))-Guajajara
Reference not found. Skipping...(4, 2, range(18, 20))-Guarani
Reference not found. Skipping...(4, 2, range(18, 20))-NVI
Reference not found. Skipping...(3, 25, range(15, 17))-Guajajara
Reference not found. Skipping...(3, 25, range(15, 17))-Guarani
Reference not found. Skipping...(3, 25, range(15, 17))-NVI
Reference not found. Skipping...(3, 24, range(10, 12))-Guajajara
Reference not found. Skipping...(3, 24, range(10, 12))-Guarani
Reference not found. Skipping...(3, 24, range(10, 12))-NVI
Reference not found. Skipping...(41, 11, range(25, 27))-Guajajara
Reference not found. Skipping...(41, 11, range(25, 27))-Guarani
Reference not found. Skipping...(41, 11, range(25, 27))-NVI
Reference not found. Skipping...(24, 7, range(1, 4))-Guajajara
Reference not found. Skipping...(24, 7, range(1, 4))-Guarani
Reference not found. Skipping...(24, 7, range(1, 4))-NVI
Reference not found. Skipping...(2, 21, range(26, 28))-Guajajara
Reference not found. Skipping...(2, 21, range(26, 28))-Guarani
Reference not found. Skipping...(2, 21, range(26, 28))-NVI
Reference not found. Skipping...(5, 28, range(54, 56))-Guajajara
Reference not found. Skipping...(5, 28, range(54, 56))-Guarani
Reference not found. Skipping...(5, 28, range(54, 56))-NVI
Reference not found. Skipping...(4, 13, range(4, 16))-Guajajara
Reference not found. Skipping...(4, 13, range(4, 16))-Guarani
Reference not found. Skipping...(4, 13, range(4, 16))-NVI
Reference not found. Skipping...(16, 7, range(57, 60))-Guajajara
Reference not found. Skipping...(16, 7, range(57, 60))-Guarani
Reference not found. Skipping...(16, 7, range(57, 60))-NVI
Reference not found. Skipping...(13, 9, range(14, 17))-Guajajara
Reference not found. Skipping...(13, 9, range(14, 17))-Guarani
Reference not found. Skipping...(13, 9, range(14, 17))-NVI
Reference not found. Skipping...(4, 1, range(28, 30))-Guajajara
Reference not found. Skipping...(4, 1, range(28, 30))-Guarani
Reference not found. Skipping...(4, 1, range(28, 30))-NVI
Reference not found. Skipping...(24, 9, range(25, 27))-Guajajara
Reference not found. Skipping...(24, 9, range(25, 27))-Guarani
Reference not found. Skipping...(24, 9, range(25, 27))-NVI
Reference not found. Skipping...(4, 26, range(54, 57))-Guajajara
Reference not found. Skipping...(4, 26, range(54, 57))-Guarani
Reference not found. Skipping...(4, 26, range(54, 57))-NVI
Reference not found. Skipping...(11, 10, range(19, 21))-Guajajara
Reference not found. Skipping...(11, 10, range(19, 21))-Guarani
Reference not found. Skipping...(11, 10, range(19, 21))-NVI
Reference not found. Skipping...(43, 16, range(8, 10))-Guajajara
Reference not found. Skipping...(43, 16, range(8, 10))-Guarani
Reference not found. Skipping...(43, 16, range(8, 10))-NVI
Reference not found. Skipping...(16, 7, range(26, 39))-Guajajara
Reference not found. Skipping...(16, 7, range(26, 39))-Guarani
Reference not found. Skipping...(16, 7, range(26, 39))-NVI
Reference not found. Skipping...(3, 11, range(24, 29))-Guajajara
Reference not found. Skipping...(3, 11, range(24, 29))-Guarani
Reference not found. Skipping...(3, 11, range(24, 29))-NVI
Reference not found. Skipping...(13, 12, range(3, 8))-Guajajara
Reference not found. Skipping...(13, 12, range(3, 8))-Guarani
Reference not found. Skipping...(13, 12, range(3, 8))-NVI
Reference not found. Skipping...(17, 1, range(1, 3))-Guajajara
Reference not found. Skipping...(17, 1, range(1, 3))-Guarani
Reference not found. Skipping...(17, 1, range(1, 3))-NVI
Reference not found. Skipping...(23, 29, range(5, 7))-Guajajara
Reference not found. Skipping...(23, 29, range(5, 7))-Guarani
Reference not found. Skipping...(23, 29, range(5, 7))-NVI
Reference not found. Skipping...(1, 36, range(31, 40))-Guajajara
Reference not found. Skipping...(1, 36, range(31, 40))-Guarani
